precinct,name,street,city,state,zip,geo_longitude,geo_latitude,geo_accuracy,notes,directions
317,Eanes Isd Admin. Bldg.,601 Camp Craft Road,Austin,TX,78746,-97.816581,30.277453,house,,"From mopac south, northwest on loop 360, east on westbank drive and then north on camp craft road."
318,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338","From loop 360 south, go west on fm 2244 (bee caves road), then north on cuernavaca, west on village west, and north on san juan drive."
338,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338","From loop 360 south, go west on fm 2244 (bee caves road), then north on cuernavaca, west on village west, and north on san juan drive."
306,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320","From loop 360 south, west on fm 2244 (bee cave rd), north on rr 620, west on lakeway blvd, north on lakeway dr, then northeast on cross creek drive."
319,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320","From loop 360 south, west on fm 2244 (bee cave rd), north on rr 620, west on lakeway blvd, north on lakeway dr, then northeast on cross creek drive."
320,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320","From loop 360 south, west on fm 2244 (bee cave rd), north on rr 620, west on lakeway blvd, north on lakeway dr, then northeast on cross creek drive."
306,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320","From loop 360 south, west on fm 2244 (bee cave rd), north on rr 620, west on lakeway blvd, north on lakeway dr, then northeast on cross creek drive."
319,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320","From loop 360 south, west on fm 2244 (bee cave rd), north on rr 620, west on lakeway blvd, north on lakeway dr, then northeast on cross creek drive."
320,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320","From loop 360 south, west on fm 2244 (bee cave rd), north on rr 620, west on lakeway blvd, north on lakeway dr, then northeast on cross creek drive."
321,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327","From loop 360 n (capital of tx hwy n), north on forsythia dr, north on bluegrass drive."
327,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327","From loop 360 n (capital of tx hwy n), north on forsythia dr, north on bluegrass drive."
305,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345","From research blvd., west on great hills trail, then north on jollyville road. -or- from loop 360 north, going east, then north on great hills trail."
323,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345","From research blvd., west on great hills trail, then north on jollyville road. -or- from loop 360 north, going east, then north on great hills trail."
345,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345","From research blvd., west on great hills trail, then north on jollyville road. -or- from loop 360 north, going east, then north on great hills trail."
324,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368","On the south side of hwy 71 and the rr 620 intersection, next to the bee cave police department."
368,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368","On the south side of hwy 71 and the rr 620 intersection, next to the bee cave police department."
325,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329",Located just north of town lake between lavaca and guadalupe.
329,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329",Located just north of town lake between lavaca and guadalupe.
326,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331","From hwy 183 north, south on oak knoll drive, west on township. the polling place is located at the intersection of township and oak view drive. enter off of carlwood."
331,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331","From hwy 183 north, south on oak knoll drive, west on township. the polling place is located at the intersection of township and oak view drive. enter off of carlwood."
321,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327","From loop 360 n (capital of tx hwy n), north on forsythia dr, north on bluegrass drive."
327,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327","From loop 360 n (capital of tx hwy n), north on forsythia dr, north on bluegrass drive."
328,Renaissance Retirement Center,11279 Taylor Draper Lane,Austin,TX,78759,-97.753226,30.411206,house,,Exit duval heading north on 183 (past mopac). left on duval. left on jollyville. right on draper.
325,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329",Located just north of town lake between lavaca and guadalupe.
329,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329",Located just north of town lake between lavaca and guadalupe.
330,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357","Located on the south side of bee cave rd, aka rm 2244, and on the southeast corner of the bee cave rd and cuernavaca dr intersection."
357,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357","Located on the south side of bee cave rd, aka rm 2244, and on the southeast corner of the bee cave rd and cuernavaca dr intersection."
326,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331","From hwy 183 north, south on oak knoll drive, west on township. the polling place is located at the intersection of township and oak view drive. enter off of carlwood."
331,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331","From hwy 183 north, south on oak knoll drive, west on township. the polling place is located at the intersection of township and oak view drive. enter off of carlwood."
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
333,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343","From rr north 620, take boulder lane east and follow it as it winds to the south. school with be on the right, at the inter- section of ember glen drive."
343,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343","From rr north 620, take boulder lane east and follow it as it winds to the south. school with be on the right, at the inter- section of ember glen drive."
334,Spicewood Elementary School,11601 Olson Drive,Austin,TX,78750,-97.804567,30.445715,house,,"West of research blvd/us183 on anderson mill road, turn south on olson drive."
335,Canyon Vista Middle School,8455 Spicewood Springs Rd,Austin,TX,78750,-97.785141,30.426352,house,,"From mopac north, north on research blvd, then west on spicewood springs rd. school will be on the right hand side of the road."
336,Hallmark Baptist Church,9023 Old Lampasas Trail,Austin,TX,78750,-97.798814,30.420476,house,,"From loop 360 n (capital of tx hwy n), north on spicewood springs road, west on old lampasas trail."
337,Lakewood Homeowner's Associati,7317 Lakewood Drive,Austin,TX,78750,-97.788883,30.375348,house,,"From loop 360 north, west on lakewood drive."
318,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338","From loop 360 south, go west on fm 2244 (bee caves road), then north on cuernavaca, west on village west, and north on san juan drive."
338,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338","From loop 360 south, go west on fm 2244 (bee caves road), then north on cuernavaca, west on village west, and north on san juan drive."
339,Western Hills Church Of Christ,6211 Parkwood Drive,Austin,TX,78735,-97.85493,30.236978,house,,"From hwy 290 west, after southwest pkwy, turn north on parkwood."
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342","From south lamar blvd, west on hether street, and then to blue- bonnet lane."
333,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343","From rr north 620, take boulder lane east and follow it as it winds to the south. school with be on the right, at the inter- section of ember glen drive."
343,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343","From rr north 620, take boulder lane east and follow it as it winds to the south. school with be on the right, at the inter- section of ember glen drive."
301,Sunset Valley City Hall,3205 Jones Road,Sunset Valley,TX,78745,-97.810834,30.228416,house,"Combined precincts 301, 344","From mopac south, go east on hwy 290 west, south on westgate, west on jones rd."
344,Sunset Valley City Hall,3205 Jones Road,Sunset Valley,TX,78745,-97.810834,30.228416,house,"Combined precincts 301, 344","From mopac south, go east on hwy 290 west, south on westgate, west on jones rd."
305,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345","From research blvd., west on great hills trail, then north on jollyville road. -or- from loop 360 north, going east, then north on great hills trail."
323,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345","From research blvd., west on great hills trail, then north on jollyville road. -or- from loop 360 north, going east, then north on great hills trail."
345,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345","From research blvd., west on great hills trail, then north on jollyville road. -or- from loop 360 north, going east, then north on great hills trail."
346,Serene Hills Elementary School,3301 Serene Hills,Lakeway,TX,78738,-98.00059,30.347722,house,,"From ranch road 620, turn on flintrock and go to serene hills dr."
347,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364","On the north side of 2244 (bee caves road), across from walsh tarlton"
364,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364","On the north side of 2244 (bee caves road), across from walsh tarlton"
349,Acc Pinnacle Campus,7748 Hwy 290 West,Austin,TX,78736,-97.883388,30.231322,house,,"From mopac south, west on hwy 290 west to the y at oak hill, continuing southwest on hwy 290 west from the y, turn right at the second light."
350,Cowan Elementary School,2817 Kentish Dr,Austin,TX,78739,-97.833724,30.188686,house,,"From manchaca rd, west on davis ln, south on leo street, south on curlew drive and then west on kentish drive."
351,Small Middle School,4801 Monterey Oaks Blvd,Austin,TX,78749,-97.841438,30.234071,house,,"From 290, head east on monterey oaks blvd."
352,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358","From south mopac, east on west william cannon drive, south on brodie lane, and then west on convict hill road."
358,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358","From south mopac, east on west william cannon drive, south on brodie lane, and then west on convict hill road."
354,Travis Country Office Hoa,4504 Travis Country Cir,Austin,TX,78735,-97.827448,30.245949,house,,"From south mopac, west on southwest parkway, north on republic of texas blvd, and then east on travis country circle."
307,Rollingwood Municipal Building,403 Nixon Drive,Austin,TX,78746,-97.788753,30.275767,house,"Combined precincts 307, 356","From mopac south, west on bee caves rd (rr 2244), north on edge grove, east on rollingwood, west on gentry, then north on nixon drive."
356,Rollingwood Municipal Building,403 Nixon Drive,Austin,TX,78746,-97.788753,30.275767,house,"Combined precincts 307, 356","From mopac south, west on bee caves rd (rr 2244), north on edge grove, east on rollingwood, west on gentry, then north on nixon drive."
330,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357","Located on the south side of bee cave rd, aka rm 2244, and on the southeast corner of the bee cave rd and cuernavaca dr intersection."
357,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357","Located on the south side of bee cave rd, aka rm 2244, and on the southeast corner of the bee cave rd and cuernavaca dr intersection."
352,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358","From south mopac, east on west william cannon drive, south on brodie lane, and then west on convict hill road."
358,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358","From south mopac, east on west william cannon drive, south on brodie lane, and then west on convict hill road."
359,Ltisd Educational Development Ctr,607 Rr 620 North,Austin,TX,78734,-97.946591,30.370589,house,,On the east side of rr620 next to lake travis elementary school.
360,Bowie High School,4103 West Slaughter Lane,Austin,TX,78749,-97.85825,30.187759,house,,"From south mopac, and then east on west slaughter lane."
361,Oak Hill Fire Station No 301,9211 Circle Drive,Austin,TX,78736,-97.919694,30.239456,house,,North of 290 on the west side of the street at the williamson creek dr intersection. next to the perdenales electric coop office.
362,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363","From hwy 290 w, south on william cannon dr, then south on beckett rd and then east on convict hill rd. -or- from mopac s, west on convict hill rd."
363,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363","From hwy 290 w, south on william cannon dr, then south on beckett rd and then east on convict hill rd. -or- from mopac s, west on convict hill rd."
362,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363","From hwy 290 w, south on william cannon dr, then south on beckett rd and then east on convict hill rd. -or- from mopac s, west on convict hill rd."
363,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363","From hwy 290 w, south on william cannon dr, then south on beckett rd and then east on convict hill rd. -or- from mopac s, west on convict hill rd."
347,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364","On the north side of 2244 (bee caves road), across from walsh tarlton"
364,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364","On the north side of 2244 (bee caves road), across from walsh tarlton"
365,West Rural Community Center,8656 A Highway 71 West,Austin,TX,78735,-97.893728,30.251462,house,,After the 290/71 split head west on 71.
366,Mills Elementary School,6201 Davis Ln,Austin,TX,78749,-97.878187,30.211113,house,,"From mopac s, west on davis ln to escarpment blvd. school is located west of escarpment blvd."
367,Clayton Elementary School,7525 Lacrosse Avenue,Austin,TX,78739,-97.906315,30.194881,house,,Travel west on lacrosse ave from enscarpment blvd. clayton is on the east side of lacrosse ave.
324,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368","On the south side of hwy 71 and the rr 620 intersection, next to the bee cave police department."
368,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368","On the south side of hwy 71 and the rr 620 intersection, next to the bee cave police department."
369,Christ Episcopal Church,3520 W. Whitestone Blvd.,Cedar Park,TX,78613,-97.881317,30.51066,house,,Located on the south side of whitestone blvd (rm 1431) at the buck run intersection.
370,Round Mountain Community Center,14340 Round Mountain Rd,Leander,TX,78741,-97.948576,30.571213,house,,"From nameless road, turn east on round mountain road."
371,Lago Vista High School,8039 Bar-k Ranch Road,Lago Vista,TX,78645,-97.97788,30.480356,house,,"From fm 1431 at lohman ford road, north on fm 1431, and then west on bar-k ranch road."
372,Community Center At Jonestown,"18649 Hwy 1431, Suite 6a",Jonestown,TX,78641,-97.923803,30.491765,house,,"From hwy 183 north, south on 1431. the polling place is located at the southeast side of hwy 1431, close to packsaddle."
373,Rolling Hills Community Church 2,6201 Lohman Ford Road,Lago Vista,TX,78645,-97.979357,30.453881,house,,"From fm 1431, go south on lohman ford rd."
374,Deer Creek Ranch Elementary School,2420 Zeppelin Drive,Cedar Park,TX,78613,-97.853111,30.482584,house,,"From anderson mill road, go west of cypress creek road, then turn south on zeppelin drive."
375,Volente Fire Dept,15406 Fm 2769,Austin,TX,78726,-97.90433,30.435928,house,,"From rr 620 n, west on fm 2769 to near the intersection with reed drive. from rr 620 n at four points, northwest on bullick hollow rd to fm 2769, west on fm 2769 to near the intersection with reed dr."
401,Del Valle Isd Admin Bldg,5301 Ross Rd,Del Valle,TX,78617,-97.613418,30.176036,house,,"From hwy 183 s, east on hwy 71 e to ross rd, south on ross rd to the administration building."
402,Elroy Community Library,13512 Fm 812,Del Valle,TX,78617,-97.638352,30.124213,house,,"From south fm 973, go east on fm 812. note: polling place located at the north side of fm 812 in elroy."
403,Creedmoor Elementary School,5604 Fm 1327,Creedmoor,TX,78610,-97.722423,30.088999,house,,"From hwy 183 s, go west on fm 1327. the school is east of fm 1625."
404,Blazier Elementary School,8601 Vertex Blvd,Austin,TX,78747,-97.751992,30.156149,house,,"East of old lockhart highway, off of nuckols crossing road."
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
407,South Rural Community Center,3518 South Fm 973,Del Valle,TX,78617,-97.642107,30.198738,house,,"From hwy 71 east, go south on fm 973."
408,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435","From ih-35 south, go west on west slaughter lane, and then north on manchaca road."
435,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435","From ih-35 south, go west on west slaughter lane, and then north on manchaca road."
409,Galindo Elementary School,3800 South 2nd Street,Austin,TX,78704,-97.771074,30.22908,house,,"From ih-35 south, west on east ben white blvd, continuing west on west ben white blvd, northwest on banister lane to south 2nd."
410,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441",The church is located on the southside of the ben white blvd access road between south 1st street and south congress avenue.
441,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441",The church is located on the southside of the ben white blvd access road between south 1st street and south congress avenue.
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
412,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454",On the southwest corner of manchaca and ben white
454,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454",On the southwest corner of manchaca and ben white
413,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
418,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
448,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
414,Texas Oaks Baptist Church,9910 Bilbrook Place,Austin,TX,78748,-97.817037,30.17105,house,,"From ih-35 south, west on west slaughter lane, and then south on bilbrook place; or from mopac south, east on west slaughter lane, south on bilbrook place."
415,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419","From ih 35 south, west on west slaughter lane, north on texas oak -or- from mopac south, east on west slaughter lane, north on texas oaks dr. school is on the left."
419,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419","From ih 35 south, west on west slaughter lane, north on texas oak -or- from mopac south, east on west slaughter lane, north on texas oaks dr. school is on the left."
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417","From ih 35 s, west on fm 1626, north on south first street."
413,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
418,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
448,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
415,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419","From ih 35 south, west on west slaughter lane, north on texas oak -or- from mopac south, east on west slaughter lane, north on texas oaks dr. school is on the left."
419,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419","From ih 35 south, west on west slaughter lane, north on texas oak -or- from mopac south, east on west slaughter lane, north on texas oaks dr. school is on the left."
420,Parker Lane United Methodist,2105 Parker Lane,Austin,TX,78741,-97.734718,30.233783,house,,"From ih-35 south, east on east oltorf street, then north on parker lane."
421,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422",Located on the east side of congress avenue between riverside and oltorf.
422,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422",Located on the east side of congress avenue between riverside and oltorf.
