precinct,name,street,city,state,zip,geo_longitude,geo_latitude,geo_accuracy,notes
442,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
432,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
434,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
438,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
408,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435"
435,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435"
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
437,Twin Oaks Library,1800 South 5th Street,Suatin,TX,78704,-97.762267,30.248939,house,
432,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
434,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
438,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
440,Cityview At The Park Apartments,2000 Woodward Street,Austin,TX,78741,-97.743752,30.218328,house,
410,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441"
441,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441"
424,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
433,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
442,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
425,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446"
446,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446"
447,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
451,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
463,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
413,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
418,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
448,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
447,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
451,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
463,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
412,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454"
454,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454"
458,Mockingbird Post Office,7310 Manchaca Road,Austin,TX,78745,-97.80864,30.198201,house,
460,Acc South Austin Campus,1820 Stassney Lane,Austin,TX,78745,-97.796133,30.214985,house,
430,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461"
461,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461"
447,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
451,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
463,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463"
